1.1354486,1.9148494,-2.895944,-2.510126,1.2900256,1.8735965,1.6389308,-3.030898,-2.7761557,1.2605219,2.526922,1.3866029,1.6253681,-0.17030117,1.0797939,-1.7471588,-1.9401162,-0.60769457,-1.3595256,-0.9031354
-0.10237306,-1.1015143,2.3098903,0.23197421,-1.5720065,-0.4718713,-1.5261755,0.031406596,-3.3663352,-1.220506,2.6226401,-0.2654373,0.3543351,-0.009960211,1.617271,0.45191607,0.7791533,1.6377205,-0.39362323,2.5225484
-0.5088237,-0.95603895,-0.870781,-1.2816583,-0.76305366,-0.06693416,0.59648573,0.30640164,1.9531107,0.8394605,-0.69283944,0.71468604,2.375732,2.0437965,2.575078,1.3753808,0.4054271,0.66363686,-0.1776729,2.0583863
1.2988122,0.44188148,1.2774892,-1.0636594,-0.95853424,0.5396513,-0.3157982,2.508782,-2.302738,1.150562,0.03167496,-0.6294659,0.68993324,1.582699,-0.15016156,-1.1451305,0.45047885,-1.7107438,-2.2081776,-1.2906215
-1.1864969,1.7414218,0.45081064,-1.7012625,-0.56737655,-0.64018875,-0.32190585,-2.0281982,0.07394386,-0.41488332,1.9851288,-2.4651382,-0.18974942,-0.8790294,-1.1098434,1.5373067,1.805716,-0.5189267,2.6168509,-0.33941218
-1.120088,1.6594416,-0.9900741,1.5647031,-1.7079757,-0.18586838,-1.6726956,-0.4911956,2.069009,0.15006658,0.7381102,-0.4411988,1.0331624,2.4703312,1.0483449,-1.711238,0.5749005,-0.25590187,-0.7008899,0.96413565
1.8499913,-1.6504502,0.5534207,1.9043558,2.324974,1.6127701,-2.2115588,-0.3126813,-1.3657653,1.4860331,2.583793,-1.4193,1.5603956,-1.5026568,0.2274965,-0.1464618,-0.12083108,0.35261872,-1.6161329,-1.7249565
0.43189746,0.6988827,0.7990166,0.46016702,-2.006358,-0.89310306,0.7254615,-0.9313401,0.78998256,-0.25359148,-0.0027000266,2.4180098,0.035585042,-0.32222846,-2.1545415,0.0064832866,3.0568485,-1.5693427,-0.98364556,-0.7338415
-0.47085455,-2.5533338,-0.026277618,-2.1135454,0.7413076,-0.09572772,1.5389955,1.9628232,2.672782,-0.41616133,0.33488688,-1.0583222,1.9420117,-3.2154458,1.0134566,1.7792591,-1.5348676,-1.2723627,-1.2979659,0.4654355
0.3301429,0.99377304,-0.27307057,-0.7455308,-0.65542406,1.1352609,-1.173724,1.1615229,-1.5199789,2.7246177,1.3269436,-0.15261388,0.22365852,1.6444423,-0.48535725,-0.43296418,-0.62501276,-0.66077733,1.7913043,1.8378196
-0.37043506,-0.839105,-0.16040891,1.1752253,1.1326005,-0.81531423,1.1232593,0.68417096,1.8094648,-0.53917146,2.1074865,0.79810345,-3.59691,-1.0168772,-0.45082882,-2.1956034,-0.9748562,-0.5890521,-0.30670488,-0.6664865
-1.4638526,-1.8416734,-1.2763083,-1.1479362,-0.8086325,0.8640384,-1.7103204,0.6375376,0.088573426,3.0119002,0.13919911,0.7318175,-1.0123718,-0.162752,1.3001527,-1.2141857,2.3732686,0.7203934,-0.83006895,1.9920614
1.9438167,0.5480014,1.007517,1.6258428,1.1413332,-2.3114297,0.39271274,-1.8780615,1.2347293,-1.2864227,-1.4163429,1.0796381,-1.2073976,0.89031494,-0.7094969,-0.05368395,-0.6090963,2.3019876,0.7116825,1.5467949
0.36364377,-0.09196548,-0.40015984,-1.7488471,0.3097472,0.7195294,-0.07298663,-0.37285966,-1.0469959,0.44438404,-1.0843606,1.7820129,0.45341438,-0.65937585,0.7529315,-0.06692858,1.1691637,-0.80805904,-1.3107868,0.42921114
0.8339182,-1.8374712,-1.134898,0.5959735,-1.8140103,-1.4439194,3.124984,-3.112802,0.13836077,0.39629966,0.87321335,-1.1044407,0.048014253,-0.91162544,1.3914201,-0.8005894,0.4933314,-0.93433493,-0.82056,1.1979419
0.9169874,-0.51468676,2.23786,1.7397983,1.5042552,1.9851574,-0.3512185,-1.0221491,1.2560648,-0.29187882,-1.8426478,-0.9028423,-2.1257305,1.7941734,-1.0398977,0.09622075,-0.7840278,-0.578176,-0.12922476,-0.8349538
-1.740825,1.486998,1.2927663,1.0164195,1.3596988,1.8134156,-0.078099035,1.1949323,2.1290042,-0.51489437,-1.1516178,-1.4846232,-0.63398975,-1.8420342,-0.34840646,-0.4725474,-0.3121246,1.0830468,-0.7182383,-0.93070596
-0.54560953,0.92380476,1.1309453,0.21408468,-0.75233346,-1.336629,1.3201437,0.78255564,0.026158858,-0.22132756,-1.4937114,0.3139332,2.0133963,-0.08364955,1.5644642,-1.5572963,1.0576042,0.6143195,-0.7792896,-2.235707
-0.62850046,-2.3314817,1.5511597,-2.1502132,1.8450345,1.8476797,-0.38547117,0.7883824,-2.364457,-0.97916126,2.1182313,-1.3161536,-1.5841384,0.5547348,-1.5538882,-1.5481207,0.9661628,-0.4503698,-0.30721304,1.7536027
1.0869045,1.541618,-0.21897842,-1.0843923,-1.8661734,0.79174876,1.1634169,-1.386437,0.6375431,1.512871,1.4757854,-0.5842953,-1.8469588,-1.6695253,2.1751916,2.1232128,-0.61506927,-1.046383,2.2242358,-0.11449664
-1.305416,1.7430112,0.87774104,-0.6309095,1.7788154,2.3565333,0.9376671,-0.2678803,-2.0573368,-0.8634121,0.76727796,1.4741031,-1.1063497,0.82955176,-0.05437238,1.5349438,-1.1849273,2.5535743,-0.74414945,-0.6337941
-1.4913478,0.6425269,0.58933496,-3.2439082,-0.8275156,-0.9539585,-0.3959823,-2.718119,-2.3101892,0.72867703,-2.2216797,-0.8158642,2.9989903,0.4836866,-1.2302068,0.5972452,-1.6866332,1.1567286,0.7359901,0.043868806
-2.3636765,1.95667,-1.1911308,1.5316157,-0.7020311,2.471689,0.6261233,1.3747503,0.71983314,2.1182077,-1.485888,-1.6512152,-1.3862387,1.1334951,-0.9957756,0.84262365,-1.7701153,-1.4006549,-2.5258558,1.6598045
0.1409945,1.3208109,0.16313267,-1.9171519,1.7385731,0.44454616,-1.5215125,-0.47785783,1.6013676,-0.45746493,-1.4833981,-1.1627924,-1.2902069,-0.7235528,-0.32372853,2.3118162,3.0246034,0.97094977,0.6817421,-1.6863102
1.6308352,1.9593437,-1.6310215,-2.8820765,-2.6578243,0.031387046,-2.3724422,1.1766843,0.301706,-1.8865371,0.9076445,1.510478,-2.177496,-1.2117482,0.9395082,-1.132481,0.4019767,1.3801041,0.21888505,-0.86860514
-2.0588725,1.3564875,3.1032822,-4.3224697,-1.7603214,-1.0536214,0.8170651,0.99448407,-1.6055447,2.2243369,-0.6010253,-2.0925658,1.0500057,0.7888627,-1.3063707,-0.8405985,-0.58030087,0.9148661,1.2830796,1.9390209
0.12117044,-1.0457143,-0.8285615,1.1565052,2.1938133,0.14691415,-1.8135383,-2.1078367,0.70524085,1.1540499,0.56941074,1.6863358,1.8221308,0.6133466,0.8162985,1.6052378,-1.6327032,-0.61814964,-0.40273044,0.837905
2.608758,-1.1212809,-3.7563365,-4.1004467,-2.9360409,2.3855968,-0.8462113,0.16722122,1.8980441,-0.92987806,-2.17341,-2.1944833,-0.48108363,1.6013722,-2.2284155,2.0054429,-1.5924373,-0.36227882,-1.2312518,2.773507
2.2921038,1.7372035,-1.9870373,-2.506754,1.5706496,-1.0375209,0.4877928,1.3103409,0.2104025,-1.9406835,-0.72622657,-0.78156716,0.792444,0.087205715,1.5851566,-1.2767539,1.152624,-0.033766888,1.0936157,1.238678
0.21082674,0.9367461,-2.6329527,0.61733264,-3.134578,-0.5683556,1.5780258,0.5406047,1.6530089,-0.2595382,1.4583777,-1.7952113,-1.5715773,0.60924417,-0.6376097,0.31777397,0.34065238,1.1838499,1.7204952,0.9235949
-1.1633528,0.0041675465,0.67525375,0.9687179,-0.22940966,-2.3525696,-1.4627771,2.0724938,1.8879126,-0.6559502,-1.8521912,-2.137567,-1.1959661,1.1965835,2.0546517,-0.2885884,-1.025348,0.3498065,-0.73987436,-2.260634
0.87713397,2.09124,0.5388653,0.23585048,0.22250164,-1.7803954,-1.7640964,1.2114018,-3.42539,0.31004652,-0.017244559,-1.5855411,1.3775595,0.96324956,0.19056551,1.5611414,-0.5296879,-0.9261563,-1.7267843,-0.7399285
0.56370574,-0.41282043,1.4594879,-1.47065,0.25938407,1.3865223,0.70996106,0.90266335,-2.084222,-0.7465499,-1.1075658,-0.45150754,0.79706883,-0.7200959,1.5274528,-1.2789612,1.3540956,-0.42909387,0.51847225,-1.1649215
-0.33527547,-0.53467375,0.14954118,0.18630704,-0.46270132,2.185434,0.081869036,-2.1880188,-0.29590228,-1.0823762,-0.0033907657,2.5921085,0.2186412,2.6954765,2.5835795,-0.27375883,-1.1317521,0.45554808,0.81581026,-0.6638809
-0.77347535,1.6365145,1.8795499,2.392596,-1.2462417,0.9764582,-0.77433723,-2.0637264,-3.8157437,1.4290113,0.48301166,-0.18919888,-0.74054486,-2.1904957,1.7669718,0.5065963,-1.3233631,-0.31085253,-0.49052376,-0.021205118
-1.6199279,2.5309522,-1.0151428,0.027304871,2.496534,1.6795386,1.505734,-1.1331053,1.0757184,-1.1461426,0.74933517,0.39357045,2.310574,0.43869758,-0.8991606,-0.8641929,-0.08273677,-0.67614895,-1.5628463,-0.30287352
0.6115101,-0.5973829,-0.60794455,1.6263806,0.51381963,1.722784,-0.76625246,2.6647065,1.6712418,-0.41693577,-2.1889682,2.1847985,2.6106644,-0.6420204,-0.29968336,-0.3445795,0.9630933,-0.49125487,-1.4408203,-0.0446835
0.39802754,-1.3848197,-0.06432829,-1.0858643,1.5529517,-0.06630956,0.71090615,0.54523516,2.3628726,-0.34486192,-1.1462513,1.0114411,1.4975015,-0.075024486,-0.36825,-1.4022945,0.5272928,3.3450792,-0.48450372,-0.5624586
2.7967176,-1.0705266,-2.2472758,0.7567442,1.9131007,-1.8634884,-0.39994818,-1.1016608,-2.136883,1.2013046,1.4636236,-1.9499977,-2.5531538,1.4497876,-0.6084571,2.6957526,2.5636916,0.8501806,-0.0107440185,-0.16281712
